01b84c20bc935d3d100ca0ba25ad7ab7c9945255669d6f3a0c4dda46c6cd8c1a	NES/2 Japan/Japan K-O/Namco Classic (Japan).nes	7f7bb2538747e26d22006774a08577f0699000d0	f6a4bc41da9e9a993c4c355b4f5786f5	9a73785b	524304
01bbed6d089649019dccd32e0dbf9f8dea232315fa44ce147350582c82e3329f	NES/4 Aftermarket/1 US & World/D+Pad Hero (USA) (v1.1) (Aftermarket) (Unl).nes	901196ddb6c8ddfeaaf57313289af645cff360f1	c2a8fb6b3de7123786bcb96b16a3ca32	808d305e	262160
01d3a9951f3c4e1f71c4c9536c1f93c9d83eb9376b38f757eea81657dd123e81	EverDrive N8/4 Translations/Spanish/Gargoyle's Quest II - The Demon Darkness (U) [T-Spa1.0v_jackic].nes	940110380e89c2533f43021cb35549753c704384	44a3d8d0dc4ae4d770cad6fa4737da15	38e7a195	
01d418db78ce608809a649d6b7cd62fcdd1cc6bbc00948b2b2ac38f98c898e59	NES/4 Pirate/Asia/Boogerman (Asia) (En) (Pirate).nes	08b7deba3ee441003fcf4cb2931df27f89c7c9ec	48732f77ed856f3d8604c2129bc07e9e	fc5ae371	524304
01d4df914e7b93affbd9106a5797b6e9fa1a13d917d598628033d4c917bf2383	EverDrive N8/4 Hacks/Hacks T-Z/Tecmo Super Bowl - NTL4 Test Onebacks and Rollouts - RS (Hack).nes	7beedfa78f72466bc305cfed3f4a81a07e81875e	df88a0a5a8ee8654e3d47eec24d51fc4	9fc5033b	
01e2506e7d8c2273364f9345c699d62239bfbca42d613f434a981c6ff5fbd31d	EverDrive N8/4 Homebrew/MashyMashy (PD) v1 Mitch3a.nes	54231de363fcaf2a57bf0d5ac44eeef11fd16e54	0444fe2bda8f215371520da9955c6fe4	65d4057a	
01e64b92167c1e64803c4cefcbf80daf53e233ead1c07459ea5408fcfc503232	NES/4 Betas, Prototypes, Revisions/Revisions/Japan/Kage no Densetsu (Japan) (Virtual Console).nes	b4f0be146e86d34e9467dce5cf06dec7849b73d9	271e3753176289ef3f8535eb03a157aa	3c477bce	49168
01e7d0b93fe83a2dfedeeede3ace76f798d4c8cec7baf51e25b543a8410c71ae	EverDrive N8/4 Translations/Spanish/Pooyan (J) [T+Spa1.0_Wave].nes	d5cac6b61b6fea54f0d1e21d8700db40aa6b79cd	5a46419584879fd9454dd22ba82501f7	e7ea9209	
01ea4c90559159246641748f0332f29804f32c8c827f38bfbd8883f0695b40dd	EverDrive N8/4 Betas, Prototypes, Revisions/Betas/Garfield no Isshukan (Japan) (Beta 1).nes	0003100553726afd2694f9c46c92ea260aebdf12	00de55030c45a41f4f720a535b1141b5	7c29a025	
01eae135185618291dca0fc0b19861a38c8e2af7dfb0efba4642ead612f79aaf	EverDrive N8/4 Betas, Prototypes, Revisions/Revisions/USA/Kid Niki - Radical Ninja (USA).nes	60b0aff096f5145e15731dd68deb961ec36f15e9	638a0262f51ee0c845911510e2b3a7a9	d07b95cb	
01eaec050444b376fb10a82fcfe137fb20a0787b7dcbe5bcd4fc88269a5fb56d	NES/4 Aftermarket/4 Prototypes/Drakaina (World) (Proto 2) (Aftermarket) (Unl).nes	1f651b860614bc72faa34a0d75337e9d5f14d0e6	e87c6b8fd5c1174b0f85b8da651ac3a6	ee472ac6	49168
01f1b54b6e483ccf72c4aca752cdb6de6e0ba4497164be7c705a5292d1e15ba4	EverDrive N8/1 US - A-F/Conquest of the Crystal Palace (USA).nes	9369adbb9bdc25861877285773d14c747e48c500	edb710ff29cafdc131a6c26c952829d2	0a362909	
0201456de72cc611d9143557b75e6a584336cb34d12be8dbe37301d4f2752b20	EverDrive N8/1 US - R-Z/Space Shuttle Project (USA).nes	0066dabbfc1e67502b4a28bb46c9f37d7d01c4c2	260a856e46e9e728a558ea21e37d37c7	73c9a666	
